,name,distance,latitude,longitude,api,query
1752,The Only Cafe,879,43.6753188,-79.34627890000002,foursquare,bar
1753,Louis Cifer Brew Works,481,43.6753188,-79.34627890000002,foursquare,bar
1754,Auld Spot Pub,594,43.6753188,-79.34627890000002,foursquare,bar
1755,Sidebar,850,43.6753188,-79.34627890000002,foursquare,bar
1756,The Olde Eton House,515,43.6753188,-79.34627890000002,foursquare,bar
1757,Dora Keogh Irish Pub,900,43.6753188,-79.34627890000002,foursquare,bar
1758,Tapps Restaurant & Bar,341,43.6753188,-79.34627890000002,foursquare,bar
1759,The Big Carrot Organic Juice Bar,566,43.6753188,-79.34627890000002,foursquare,bar
1760,The Edmund Burke,959,43.6753188,-79.34627890000002,foursquare,bar
1761,Pinkerton's Snack Bar,857,43.672027299999996,-79.3470557,foursquare,bar
1762,Louis Cifer Brew Works,713,43.672027299999996,-79.3470557,foursquare,bar
1763,Auld Spot Pub,765,43.672027299999996,-79.3470557,foursquare,bar
1764,Farside,799,43.672027299999996,-79.3470557,foursquare,bar
1765,Sidebar,920,43.672027299999996,-79.3470557,foursquare,bar
1766,Poor Romeo,872,43.672027299999996,-79.3470557,foursquare,bar
1767,Dundas & Carlaw,929,43.672027299999996,-79.3470557,foursquare,bar
1768,Dora Keogh Irish Pub,962,43.672027299999996,-79.3470557,foursquare,bar
1769,The Olde Eton House,874,43.672027299999996,-79.3470557,foursquare,bar
1770,The Big Carrot Organic Juice Bar,752,43.672027299999996,-79.3470557,foursquare,bar
1771,Bar Poet,643,43.637980999999996,-79.424146,foursquare,bar
1772,Bar Piquette,663,43.637980999999996,-79.424146,foursquare,bar
1773,Convenience Bar,557,43.637980999999996,-79.424146,foursquare,bar
1774,The Craft Brasserie & Grille,319,43.637980999999996,-79.424146,foursquare,bar
1775,Rhino Bar & Grill Inc,665,43.637980999999996,-79.424146,foursquare,bar
1776,Liberty Commons at Big Rock Brewery,268,43.637980999999996,-79.424146,foursquare,bar
1777,Gift Shop,982,43.637980999999996,-79.424146,foursquare,bar
1778,Apt 200,747,43.637980999999996,-79.424146,foursquare,bar
1779,The Shameful Tiki Room,818,43.637980999999996,-79.424146,foursquare,bar
1780,The Melody Bar,560,43.637980999999996,-79.424146,foursquare,bar
1781,Bar Poet,562,43.640885,-79.416379,foursquare,bar
1782,Reposado Bar & Lounge,773,43.640885,-79.416379,foursquare,bar
1783,H Bar,726,43.640885,-79.416379,foursquare,bar
1784,Bellwoods Brewery,747,43.640885,-79.416379,foursquare,bar
1785,Bar Piquette,554,43.640885,-79.416379,foursquare,bar
1786,Mother Cocktail Bar,691,43.640885,-79.416379,foursquare,bar
1787,Salt Wine Bar,961,43.640885,-79.416379,foursquare,bar
1788,Convenience Bar,800,43.640885,-79.416379,foursquare,bar
1789,Gift Shop,635,43.640885,-79.416379,foursquare,bar
1790,Apt 200,457,43.640885,-79.416379,foursquare,bar
1791,Mill Street Brew Pub,805,43.6552778,-79.36583333333333,foursquare,bar
1792,C'est What,976,43.6552778,-79.36583333333333,foursquare,bar
1793,Stout Irish Pub,991,43.6552778,-79.36583333333333,foursquare,bar
1794,House on Parliament,943,43.6552778,-79.36583333333333,foursquare,bar
1795,Pearl Diver,761,43.6552778,-79.36583333333333,foursquare,bar
1796,Dominion Pub and Kitchen,581,43.6552778,-79.36583333333333,foursquare,bar
1797,Neo Coffee Bar,578,43.6552778,-79.36583333333333,foursquare,bar
1798,The Vintage Conservatory - New Private Wine Cell ar in to,702,43.6552778,-79.36583333333333,foursquare,bar
1799,On the Rocks Restaurant,577,43.6552778,-79.36583333333333,foursquare,bar
1800,Berkeley's Bistro,611,43.6552778,-79.36583333333333,foursquare,bar
1801,Boutique Bar,847,43.6712581,-79.376367,foursquare,bar
1802,Hair of the Dog,973,43.6712581,-79.376367,foursquare,bar
1803,Churchmouse & Firkin,804,43.6712581,-79.376367,foursquare,bar
1804,Woody's,828,43.6712581,-79.376367,foursquare,bar
1805,Black Eagle,851,43.6712581,-79.376367,foursquare,bar
1806,The Keg Steakhouse & Bar,523,43.6712581,-79.376367,foursquare,bar
1807,The Irv Gastro Pub,972,43.6712581,-79.376367,foursquare,bar
1808,Kintaro Izakaya,849,43.6712581,-79.376367,foursquare,bar
1809,Pegasus on Church,768,43.6712581,-79.376367,foursquare,bar
1810,Piedmont Coffee Bar,594,43.6712581,-79.376367,foursquare,bar
1811,Stout Irish Pub,113,43.664524,-79.36793,foursquare,bar
1812,House on Parliament,97,43.664524,-79.36793,foursquare,bar
1813,Hair of the Dog,962,43.664524,-79.36793,foursquare,bar
1814,The Irv Gastro Pub,241,43.664524,-79.36793,foursquare,bar
1815,Woody's,999,43.664524,-79.36793,foursquare,bar
1816,Churchmouse & Firkin,1002,43.664524,-79.36793,foursquare,bar
1817,Black Eagle,979,43.664524,-79.36793,foursquare,bar
1818,Hastings Barber Shop Cabbagetown,304,43.664524,-79.36793,foursquare,bar
1819,The Keg Steakhouse & Bar,869,43.664524,-79.36793,foursquare,bar
1820,Kintaro Izakaya,992,43.664524,-79.36793,foursquare,bar
1821,Stout Irish Pub,568,43.665867,-79.36250600000001,foursquare,bar
1822,House on Parliament,495,43.665867,-79.36250600000001,foursquare,bar
1823,Farside,865,43.665867,-79.36250600000001,foursquare,bar
1824,The Irv Gastro Pub,700,43.665867,-79.36250600000001,foursquare,bar
1825,Hastings Barber Shop Cabbagetown,688,43.665867,-79.36250600000001,foursquare,bar
1826,Riverdale Farm,142,43.665867,-79.36250600000001,foursquare,bar
1827,Imanishi Basement Bar,708,43.665867,-79.36250600000001,foursquare,bar
1828,Zakkushi,702,43.665867,-79.36250600000001,foursquare,bar
1829,Red Cranberries Restaurant,596,43.665867,-79.36250600000001,foursquare,bar
1830,F'Amelia,524,43.665867,-79.36250600000001,foursquare,bar
1831,Earl's Kitchen & Bar,302,43.648575,-79.380042,foursquare,bar
1832,Library Bar,363,43.648575,-79.380042,foursquare,bar
1833,Pravda Vodka Bar,426,43.648575,-79.380042,foursquare,bar
1834,Beer Bistro,244,43.648575,-79.380042,foursquare,bar
1835,C'est What,531,43.648575,-79.380042,foursquare,bar
1836,Steam Whistle Brewing,946,43.648575,-79.380042,foursquare,bar
1837,Town Crier Pub,818,43.648575,-79.380042,foursquare,bar
1838,CRAFT Beer Market Toronto,220,43.648575,-79.380042,foursquare,bar
1839,Walrus Pub & Beer Hall,139,43.648575,-79.380042,foursquare,bar
1840,Canoe Restaurant & Bar,161,43.648575,-79.380042,foursquare,bar
1841,Bar Hop,344,43.643473,-79.390477,foursquare,bar
1842,Bar Hop Brewco,666,43.643473,-79.390477,foursquare,bar
1843,Steam Whistle Brewing,332,43.643473,-79.390477,foursquare,bar
1844,Earl's Kitchen & Bar,737,43.643473,-79.390477,foursquare,bar
1845,Library Bar,748,43.643473,-79.390477,foursquare,bar
1846,The Cloak Bar,631,43.643473,-79.390477,foursquare,bar
1847,Town Crier Pub,515,43.643473,-79.390477,foursquare,bar
1848,Amsterdam BrewHouse,749,43.643473,-79.390477,foursquare,bar
1849,WVRST,830,43.643473,-79.390477,foursquare,bar
1850,BarChef,929,43.643473,-79.390477,foursquare,bar
1851,Bar Hop,463,43.645859,-79.38783000000001,foursquare,bar
1852,Bar Hop Brewco,576,43.645859,-79.38783000000001,foursquare,bar
1853,Earl's Kitchen & Bar,404,43.645859,-79.38783000000001,foursquare,bar
1854,Library Bar,502,43.645859,-79.38783000000001,foursquare,bar
1855,Steam Whistle Brewing,460,43.645859,-79.38783000000001,foursquare,bar
1856,Town Crier Pub,314,43.645859,-79.38783000000001,foursquare,bar
1857,The Cloak Bar,886,43.645859,-79.38783000000001,foursquare,bar
1858,Beer Bistro,939,43.645859,-79.38783000000001,foursquare,bar
1859,Amsterdam BrewHouse,893,43.645859,-79.38783000000001,foursquare,bar
1860,Soho House,335,43.645859,-79.38783000000001,foursquare,bar
1861,Stout Irish Pub,332,43.662132,-79.36567959999999,foursquare,bar
1862,House on Parliament,242,43.662132,-79.36567959999999,foursquare,bar
1863,The Irv Gastro Pub,427,43.662132,-79.36567959999999,foursquare,bar
1864,Dominion Pub and Kitchen,791,43.662132,-79.36567959999999,foursquare,bar
1865,Hastings Barber Shop Cabbagetown,276,43.662132,-79.36567959999999,foursquare,bar
1866,Oasis Aqua Lounge,964,43.662132,-79.36567959999999,foursquare,bar
1867,Zakkushi,433,43.662132,-79.36567959999999,foursquare,bar
1868,Ali Basha Cafe,991,43.662132,-79.36567959999999,foursquare,bar
1869,Red Cranberries Restaurant,701,43.662132,-79.36567959999999,foursquare,bar
1870,Page One Cafe,965,43.662132,-79.36567959999999,foursquare,bar
1871,Bar Hop,579,43.640722,-79.391051,foursquare,bar
1872,Bar Hop Brewco,947,43.640722,-79.391051,foursquare,bar
1873,Steam Whistle Brewing,338,43.640722,-79.391051,foursquare,bar
1874,The Cloak Bar,657,43.640722,-79.391051,foursquare,bar
1875,Library Bar,927,43.640722,-79.391051,foursquare,bar
1876,Earl's Kitchen & Bar,996,43.640722,-79.391051,foursquare,bar
1877,Amsterdam BrewHouse,579,43.640722,-79.391051,foursquare,bar
1878,Victor Restaurant & Bar,545,43.640722,-79.391051,foursquare,bar
1879,Bang Sue Bar,648,43.640722,-79.391051,foursquare,bar
1880,Town Crier Pub,823,43.640722,-79.391051,foursquare,bar
1881,Bar+ Karaoke Lounge,619,43.66207,-79.37617,foursquare,bar
1882,T Bar,666,43.66207,-79.37617,foursquare,bar
1883,Hair of the Dog,293,43.66207,-79.37617,foursquare,bar
1884,Stout Irish Pub,608,43.66207,-79.37617,foursquare,bar
1885,The Queen and Beaver Public House,781,43.66207,-79.37617,foursquare,bar
1886,Woody's,424,43.66207,-79.37617,foursquare,bar
1887,The 3 Brewers,808,43.66207,-79.37617,foursquare,bar
1888,Churchmouse & Firkin,443,43.66207,-79.37617,foursquare,bar
1889,House on Parliament,691,43.66207,-79.37617,foursquare,bar
1890,Black Eagle,387,43.66207,-79.37617,foursquare,bar
1891,Black Lab Brewing,421,43.660206,-79.3244,foursquare,bar
1892,Rorschach Brewing,515,43.660206,-79.3244,foursquare,bar
1893,Radical Road Brewing Co,701,43.660206,-79.3244,foursquare,bar
1894,Hastings Barber Shop,526,43.660206,-79.3244,foursquare,bar
1895,The Sidekick,479,43.660206,-79.3244,foursquare,bar
1896,Leslieville Farmers Market,640,43.660206,-79.3244,foursquare,bar
1897,Descendant Detroit Style Pizza,703,43.660206,-79.3244,foursquare,bar
1898,Ascari Enoteca,912,43.660206,-79.3244,foursquare,bar
1899,Completo,818,43.660206,-79.3244,foursquare,bar
1900,Queen's Head Pub,599,43.660206,-79.3244,foursquare,bar
1901,The Fill Station Sports Bar,716,43.668633,-79.291162,foursquare,bar
1902,Castro's Lounge,419,43.668633,-79.291162,foursquare,bar
1903,Bud's Coffee Bar,972,43.668633,-79.291162,foursquare,bar
1904,The Stone Lion,915,43.668633,-79.291162,foursquare,bar
1905,Outrigger Tap & Table,533,43.668633,-79.291162,foursquare,bar
1906,Kew-Balmy Beach,361,43.668633,-79.291162,foursquare,bar
1907,Tori's Bakeshop,392,43.668633,-79.291162,foursquare,bar
1908,Gabby's Restaurant Group,503,43.668633,-79.291162,foursquare,bar
1909,Ed's Real Scoop,511,43.668633,-79.291162,foursquare,bar
1910,Kew Gardens,594,43.668633,-79.291162,foursquare,bar
1911,Bar+ Karaoke Lounge,861,43.665801,-79.384796,foursquare,bar
1912,T Bar,798,43.665801,-79.384796,foursquare,bar
1913,Cibo Wine Bar - Yorkville,892,43.665801,-79.384796,foursquare,bar
1914,Hair of the Dog,528,43.665801,-79.384796,foursquare,bar
1915,Churchmouse & Firkin,376,43.665801,-79.384796,foursquare,bar
1916,Woody's,389,43.665801,-79.384796,foursquare,bar
1917,The Queen and Beaver Public House,931,43.665801,-79.384796,foursquare,bar
1918,Black Eagle,423,43.665801,-79.384796,foursquare,bar
1919,The Oxley,842,43.665801,-79.384796,foursquare,bar
1920,Dbar,754,43.665801,-79.384796,foursquare,bar
1921,Cibo Wine Bar - Yorkville,471,43.668153000000004,-79.38891,foursquare,bar
1922,Boutique Bar,810,43.668153000000004,-79.38891,foursquare,bar
1923,The Oxley,420,43.668153000000004,-79.38891,foursquare,bar
1924,Dbar,379,43.668153000000004,-79.38891,foursquare,bar
1925,Hair of the Dog,949,43.668153000000004,-79.38891,foursquare,bar
1926,Churchmouse & Firkin,787,43.668153000000004,-79.38891,foursquare,bar
1927,Woody's,804,43.668153000000004,-79.38891,foursquare,bar
1928,Aroma Espresso Bar,21,43.668153000000004,-79.38891,foursquare,bar
1929,Black Eagle,840,43.668153000000004,-79.38891,foursquare,bar
1930,KOKO! Share Bar,380,43.668153000000004,-79.38891,foursquare,bar
1931,Bar+ Karaoke Lounge,400,43.657024,-79.377257,foursquare,bar
1932,T Bar,502,43.657024,-79.377257,foursquare,bar
1933,Pravda Vodka Bar,967,43.657024,-79.377257,foursquare,bar
1934,Beer Bistro,845,43.657024,-79.377257,foursquare,bar
1935,The Queen and Beaver Public House,506,43.657024,-79.377257,foursquare,bar
1936,Hair of the Dog,673,43.657024,-79.377257,foursquare,bar
1937,CRAFT Beer Market Toronto,775,43.657024,-79.377257,foursquare,bar
1938,Pearl Diver,670,43.657024,-79.377257,foursquare,bar
1939,Woody's,855,43.657024,-79.377257,foursquare,bar
1940,Churchmouse & Firkin,882,43.657024,-79.377257,foursquare,bar
1941,Bar+ Karaoke Lounge,520,43.662862,-79.383572,foursquare,bar
1942,T Bar,461,43.662862,-79.383572,foursquare,bar
1943,The Queen and Beaver Public House,598,43.662862,-79.383572,foursquare,bar
1944,Hair of the Dog,313,43.662862,-79.383572,foursquare,bar
1945,Woody's,308,43.662862,-79.383572,foursquare,bar
1946,Churchmouse & Firkin,321,43.662862,-79.383572,foursquare,bar
1947,The 3 Brewers,859,43.662862,-79.383572,foursquare,bar
1948,Black Eagle,310,43.662862,-79.383572,foursquare,bar
1949,Kintaro Izakaya,302,43.662862,-79.383572,foursquare,bar
1950,Pegasus on Church,340,43.662862,-79.383572,foursquare,bar
1951,Sip Wine Bar,446,43.7063473,-79.40160999999999,foursquare,bar
1952,St. Louis Bar and Grill,623,43.7063473,-79.40160999999999,foursquare,bar
1953,Granite Brewery,954,43.7063473,-79.40160999999999,foursquare,bar
1954,The Keg Steakhouse + Bar,306,43.7063473,-79.40160999999999,foursquare,bar
1955,The Abbot on Eglinton,998,43.7063473,-79.40160999999999,foursquare,bar
1956,Istanbul Cafe & Espresso Bar,708,43.7063473,-79.40160999999999,foursquare,bar
1957,Fox & Firkin,409,43.7063473,-79.40160999999999,foursquare,bar
1958,The Rose & Crown,338,43.7063473,-79.40160999999999,foursquare,bar
1959,Cibo Wine Bar,591,43.7063473,-79.40160999999999,foursquare,bar
1960,Duke of Kent,310,43.7063473,-79.40160999999999,foursquare,bar
1961,St. Louis Bar and Grill,491,43.6978701,-79.39419000000001,foursquare,bar
1962,Bull & Firkin,217,43.6978701,-79.39419000000001,foursquare,bar
1963,Kramer's Bar & Grill,211,43.6978701,-79.39419000000001,foursquare,bar
1964,The Keg Steakhouse + Bar,920,43.6978701,-79.39419000000001,foursquare,bar
1965,Fionn MacCool's,184,43.6978701,-79.39419000000001,foursquare,bar
1966,Red Lantern Pub,390,43.6978701,-79.39419000000001,foursquare,bar
1967,Little Sister,473,43.6978701,-79.39419000000001,foursquare,bar
1968,Balsamico,469,43.6978701,-79.39419000000001,foursquare,bar
1969,Tabule Restaurant,411,43.6978701,-79.39419000000001,foursquare,bar
1970,Tamasha,188,43.6978701,-79.39419000000001,foursquare,bar
1971,St. Louis Bar and Grill,587,43.696708,-79.40045,foursquare,bar
1972,Bull & Firkin,339,43.696708,-79.40045,foursquare,bar
1973,Kramer's Bar & Grill,370,43.696708,-79.40045,foursquare,bar
1974,Fionn MacCool's,338,43.696708,-79.40045,foursquare,bar
1975,Little Sister,599,43.696708,-79.40045,foursquare,bar
1976,Balsamico,594,43.696708,-79.40045,foursquare,bar
1977,Tabule Restaurant,541,43.696708,-79.40045,foursquare,bar
1978,La Salumeria,571,43.696708,-79.40045,foursquare,bar
1979,Red Lantern Pub,903,43.696708,-79.40045,foursquare,bar
1980,Flaming Stove,409,43.696708,-79.40045,foursquare,bar
1981,Pravda Vodka Bar,112,43.647661600000006,-79.37549,foursquare,bar
1982,Library Bar,547,43.647661600000006,-79.37549,foursquare,bar
1983,C'est What,185,43.647661600000006,-79.37549,foursquare,bar
1984,Earl's Kitchen & Bar,661,43.647661600000006,-79.37549,foursquare,bar
1985,Beer Bistro,240,43.647661600000006,-79.37549,foursquare,bar
1986,CRAFT Beer Market Toronto,348,43.647661600000006,-79.37549,foursquare,bar
1987,RS - Real Sports,671,43.647661600000006,-79.37549,foursquare,bar
1988,Wvrst Union Station,560,43.647661600000006,-79.37549,foursquare,bar
1989,Walrus Pub & Beer Hall,325,43.647661600000006,-79.37549,foursquare,bar
1990,Fresh Kitchen + Juice Bar Front,85,43.647661600000006,-79.37549,foursquare,bar
1991,Pravda Vodka Bar,510,43.6487245,-79.36839,foursquare,bar
1992,C'est What,407,43.6487245,-79.36839,foursquare,bar
1993,Beer Bistro,715,43.6487245,-79.36839,foursquare,bar
1994,Mill Street Brew Pub,816,43.6487245,-79.36839,foursquare,bar
1995,Neo Coffee Bar,230,43.6487245,-79.36839,foursquare,bar
1996,Pearl Diver,533,43.6487245,-79.36839,foursquare,bar
1997,CRAFT Beer Market Toronto,806,43.6487245,-79.36839,foursquare,bar
1998,On the Rocks Restaurant,187,43.6487245,-79.36839,foursquare,bar
1999,Walrus Pub & Beer Hall,907,43.6487245,-79.36839,foursquare,bar
2000,Berkeley's Bistro,387,43.6487245,-79.36839,foursquare,bar
2001,Earl's Kitchen & Bar,259,43.64852,-79.380576,foursquare,bar
2002,Library Bar,345,43.64852,-79.380576,foursquare,bar
2003,Pravda Vodka Bar,469,43.64852,-79.380576,foursquare,bar
2004,Beer Bistro,286,43.64852,-79.380576,foursquare,bar
2005,C'est What,573,43.64852,-79.380576,foursquare,bar
2006,Steam Whistle Brewing,916,43.64852,-79.380576,foursquare,bar
2007,Town Crier Pub,775,43.64852,-79.380576,foursquare,bar
2008,CRAFT Beer Market Toronto,255,43.64852,-79.380576,foursquare,bar
2009,Canoe Restaurant & Bar,132,43.64852,-79.380576,foursquare,bar
2010,King Taps,119,43.64852,-79.380576,foursquare,bar
2011,Bar+ Karaoke Lounge,376,43.656026000000004,-79.385327,foursquare,bar
2012,Bar Hop Brewco,1012,43.656026000000004,-79.385327,foursquare,bar
2013,Earl's Kitchen & Bar,907,43.656026000000004,-79.385327,foursquare,bar
2014,The Queen and Beaver Public House,216,43.656026000000004,-79.385327,foursquare,bar
2015,Beer Bistro,980,43.656026000000004,-79.385327,foursquare,bar
2016,Town Crier Pub,962,43.656026000000004,-79.385327,foursquare,bar
2017,Hair of the Dog,882,43.656026000000004,-79.385327,foursquare,bar
2018,Soho House,816,43.656026000000004,-79.385327,foursquare,bar
2019,CRAFT Beer Market Toronto,872,43.656026000000004,-79.385327,foursquare,bar
2020,King Taps,879,43.656026000000004,-79.385327,foursquare,bar
2021,Bar Hop,118,43.645323,-79.395003,foursquare,bar
2022,Bar Hop Brewco,434,43.645323,-79.395003,foursquare,bar
2023,The Cloak Bar,341,43.645323,-79.395003,foursquare,bar
2024,416 Snack Bar,764,43.645323,-79.395003,foursquare,bar
2025,Steam Whistle Brewing,750,43.645323,-79.395003,foursquare,bar
2026,Earl's Kitchen & Bar,954,43.645323,-79.395003,foursquare,bar
2027,Town Crier Pub,495,43.645323,-79.395003,foursquare,bar
2028,WVRST,478,43.645323,-79.395003,foursquare,bar
2029,BarChef,512,43.645323,-79.395003,foursquare,bar
2030,2nd Floor Events,114,43.645323,-79.395003,foursquare,bar
2031,Fanny Chadwick's,696,43.677778,-79.405556,foursquare,bar
2032,Pour House Irish Pub,275,43.677778,-79.405556,foursquare,bar
2033,Scaramouche Restaurant Pasta Bar & Grill,624,43.677778,-79.405556,foursquare,bar
2034,Creeds Coffee Bar,589,43.677778,-79.405556,foursquare,bar
2035,Playa Cabana,390,43.677778,-79.405556,foursquare,bar
2036,Ezra's Pound,292,43.677778,-79.405556,foursquare,bar
2037,Roti Cuisine of India,412,43.677778,-79.405556,foursquare,bar
2038,Flor de Sal,130,43.677778,-79.405556,foursquare,bar
2039,Joso's,822,43.677778,-79.405556,foursquare,bar
2040,Madame Boeuf and Flea,294,43.677778,-79.405556,foursquare,bar
2041,Library Bar,663,43.641646,-79.37530799999999,foursquare,bar
2042,Pravda Vodka Bar,764,43.641646,-79.37530799999999,foursquare,bar
2043,Steam Whistle Brewing,947,43.641646,-79.37530799999999,foursquare,bar
