,name,rating,review_count,distance,latitude,longitude,total,api,query
877,Zakkushi On Carlton,4.0,328,377.6141817461069,43.666233,-79.373327,425,yelp,restaurant
878,Hair of the Dog,4.0,370,622.5345964380533,43.666233,-79.373327,425,yelp,restaurant
879,Sinjeon Topokki,4.5,8,713.0608789854747,43.666233,-79.373327,425,yelp,restaurant
880,Mira,4.5,273,504.10458175596574,43.640114000000004,-79.393249,548,yelp,restaurant
881,Gusto 101,4.0,1154,786.2546858991141,43.640114000000004,-79.393249,548,yelp,restaurant
882,Miss Likklemore's,4.5,17,581.717600658971,43.640114000000004,-79.393249,548,yelp,restaurant
883,Bar Chica,4.5,28,665.9498143233626,43.640114000000004,-79.393249,548,yelp,restaurant
884,Steam Whistle Biergarten,4.5,38,646.5882843162038,43.640114000000004,-79.393249,548,yelp,restaurant
885,Pai Northern Thai Kitchen,4.5,3503,936.9561308397045,43.640114000000004,-79.393249,548,yelp,restaurant
886,1 Kitchen Toronto,4.0,52,779.7988818531039,43.640114000000004,-79.393249,548,yelp,restaurant
887,Hunters Landing,3.5,237,275.3050580189248,43.640114000000004,-79.393249,548,yelp,restaurant
888,Byblos,4.5,912,923.615053929912,43.640114000000004,-79.393249,548,yelp,restaurant
889,Khao San Road,4.0,1707,700.9434755573996,43.640114000000004,-79.393249,548,yelp,restaurant
890,Aloette,4.5,305,964.0244105281197,43.640114000000004,-79.393249,548,yelp,restaurant
891,Ruby Soho,4.0,47,717.2127155814461,43.640114000000004,-79.393249,548,yelp,restaurant
892,Siempre Restaurant,4.0,95,374.1505375290684,43.640114000000004,-79.393249,548,yelp,restaurant
893,Vagabondo Restobar,4.0,45,472.58546256898626,43.640114000000004,-79.393249,548,yelp,restaurant
894,Music Garden Cafe,4.0,45,274.6350540888881,43.640114000000004,-79.393249,548,yelp,restaurant
895,The Morning After,3.5,104,313.37066009352293,43.640114000000004,-79.393249,548,yelp,restaurant
896,Jacobs & Co. Steakhouse,4.5,616,702.2762950520164,43.640114000000004,-79.393249,548,yelp,restaurant
897,Chin Chin Street Side Kitchen,3.5,49,63.92731059040533,43.640114000000004,-79.393249,548,yelp,restaurant
898,Minami Toronto,4.0,109,827.5739116870059,43.640114000000004,-79.393249,548,yelp,restaurant
899,Sansotei Ramen,4.0,94,418.33231181303023,43.640114000000004,-79.393249,548,yelp,restaurant
900,Rikki Tikki,5.0,27,38.25033186133411,43.653766,-79.4016759,808,yelp,restaurant
901,Seven Lives Tacos y Mariscos,4.5,1484,104.68472922106507,43.653766,-79.4016759,808,yelp,restaurant
902,Aloette,4.5,305,739.3131718601713,43.653766,-79.4016759,808,yelp,restaurant
903,Juicy Dumpling,4.5,637,293.60365469510225,43.653766,-79.4016759,808,yelp,restaurant
904,Grey Gardens,4.5,129,16.64436170083894,43.653766,-79.4016759,808,yelp,restaurant
905,Wok Theory,4.5,6,245.64211140185097,43.653766,-79.4016759,808,yelp,restaurant
906,Ohiru Cafe,4.5,36,458.98340245236227,43.653766,-79.4016759,808,yelp,restaurant
907,The Cottage Cheese,4.5,22,289.37662139209016,43.653766,-79.4016759,808,yelp,restaurant
908,Saigon Lotus,4.5,219,206.08267258554488,43.653766,-79.4016759,808,yelp,restaurant
909,Pho Ha Noi,4.0,5,460.5911597606873,43.653766,-79.4016759,808,yelp,restaurant
910,Hong Kong Bistro Cafe,4.0,118,389.0250776728167,43.653766,-79.4016759,808,yelp,restaurant
911,Yeah Yeah Thai,4.0,28,247.6417564716565,43.653766,-79.4016759,808,yelp,restaurant
912,Yuugi Izakaya,4.5,83,667.9616903152455,43.653766,-79.4016759,808,yelp,restaurant
913,Gusto 101,4.0,1154,980.6798646387222,43.653766,-79.4016759,808,yelp,restaurant
914,The Arch Café,4.5,18,296.5137338612766,43.653766,-79.4016759,808,yelp,restaurant
915,Hawker,5.0,39,291.72372380618106,43.653766,-79.4016759,808,yelp,restaurant
916,Kung Fu Beef Chinese BBQ 真牛中式烤肉,4.5,13,413.00881304462695,43.653766,-79.4016759,808,yelp,restaurant
917,Rasta Pasta,4.0,373,112.02142037935187,43.653766,-79.4016759,808,yelp,restaurant
918,Koi Japan Sushi,5.0,8,249.28794298994384,43.653766,-79.4016759,808,yelp,restaurant
919,Kiss My Pans,4.5,15,910.4502379048182,43.653766,-79.4016759,808,yelp,restaurant
920,The Commoner,4.0,61,573.9621125966897,43.6538888888889,-79.44138888888891,192,yelp,restaurant
921,Sugo,4.5,276,485.2244182869466,43.6538888888889,-79.44138888888891,192,yelp,restaurant
922,Le Baratin,4.5,131,657.5094484522973,43.6538888888889,-79.44138888888891,192,yelp,restaurant
923,Viaggio,4.0,30,479.6815677113971,43.6538888888889,-79.44138888888891,192,yelp,restaurant
924,Sakai Bar,4.5,22,706.2945134017891,43.6538888888889,-79.44138888888891,192,yelp,restaurant
925,Good Fork,4.0,397,781.2437180102714,43.6538888888889,-79.44138888888891,192,yelp,restaurant
926,Bar Neon,4.0,73,611.7477073041043,43.6538888888889,-79.44138888888891,192,yelp,restaurant
927,Burdock,3.5,85,683.9758813042708,43.6538888888889,-79.44138888888891,192,yelp,restaurant
928,Monte Bianco Italian Cuisine,4.5,3,567.4551434464747,43.6538888888889,-79.44138888888891,192,yelp,restaurant
929,Alma,4.0,26,683.4207445201201,43.6538888888889,-79.44138888888891,192,yelp,restaurant
930,Takht-e Tavoos,4.5,128,693.9978749619976,43.6538888888889,-79.44138888888891,192,yelp,restaurant
931,Ten,4.5,13,651.3138955556587,43.6538888888889,-79.44138888888891,192,yelp,restaurant
932,Pho Linh,4.0,245,607.7218766136718,43.6538888888889,-79.44138888888891,192,yelp,restaurant
933,Ossington Stop,4.0,24,805.9796904272752,43.6538888888889,-79.44138888888891,192,yelp,restaurant
934,Thai Nyyom,4.5,23,630.3369744494219,43.6538888888889,-79.44138888888891,192,yelp,restaurant
935,The Federal,4.0,175,1016.4009849008287,43.6538888888889,-79.44138888888891,192,yelp,restaurant
936,Spaccio West,3.5,6,299.8093067229168,43.6538888888889,-79.44138888888891,192,yelp,restaurant
937,Pinata Tacos,3.5,6,701.1756962032124,43.6538888888889,-79.44138888888891,192,yelp,restaurant
938,The Ace,4.0,196,1050.536432301777,43.6538888888889,-79.44138888888891,192,yelp,restaurant
939,Antler Kitchen & Bar,4.5,289,984.3077273885245,43.6538888888889,-79.44138888888891,192,yelp,restaurant
940,The Commoner,4.0,61,416.0096556151129,43.6508333333333,-79.44305555555559,163,yelp,restaurant
941,Viaggio,4.0,30,339.3120219098406,43.6508333333333,-79.44305555555559,163,yelp,restaurant
942,Le Baratin,4.5,131,642.3990748287455,43.6508333333333,-79.44305555555559,163,yelp,restaurant
943,The Ace,4.0,196,699.8448718060476,43.6508333333333,-79.44305555555559,163,yelp,restaurant
944,Sugo,4.5,276,821.4652728781141,43.6508333333333,-79.44305555555559,163,yelp,restaurant
945,Barque Smokehouse,4.0,524,617.1513616794875,43.6508333333333,-79.44305555555559,163,yelp,restaurant
946,Sakai Bar,4.5,22,697.2024625970016,43.6508333333333,-79.44305555555559,163,yelp,restaurant
947,Good Fork,4.0,397,782.7929463020911,43.6508333333333,-79.44305555555559,163,yelp,restaurant
948,Bacan,3.5,20,579.9251020184597,43.6508333333333,-79.44305555555559,163,yelp,restaurant
949,Café Polonez,4.5,289,764.0204035655098,43.6508333333333,-79.44305555555559,163,yelp,restaurant
950,Birria Catrina,4.5,6,930.6729986716471,43.6508333333333,-79.44305555555559,163,yelp,restaurant
951,La Cubana,3.5,231,646.671446700085,43.6508333333333,-79.44305555555559,163,yelp,restaurant
952,Ossington Stop,4.0,24,797.8642949681602,43.6508333333333,-79.44305555555559,163,yelp,restaurant
953,Pizzeria Defina,4.0,151,588.8159240595936,43.6508333333333,-79.44305555555559,163,yelp,restaurant
954,Gold Standard,4.0,27,598.6594090146127,43.6508333333333,-79.44305555555559,163,yelp,restaurant
955,Pinata Tacos,3.5,6,668.9362829743575,43.6508333333333,-79.44305555555559,163,yelp,restaurant
956,Spaccio West,3.5,6,352.19439896817613,43.6508333333333,-79.44305555555559,163,yelp,restaurant
957,Cafe Pho Nho,3.5,80,393.8856897473036,43.6508333333333,-79.44305555555559,163,yelp,restaurant
958,Musoshin Ramen,4.0,36,782.7367916938101,43.6508333333333,-79.44305555555559,163,yelp,restaurant
959,Takht-e Tavoos,4.5,128,830.009770422382,43.6508333333333,-79.44305555555559,163,yelp,restaurant
960,Le Baratin,4.5,131,312.672406362017,43.651238,-79.43868,174,yelp,restaurant
961,Viaggio,4.0,30,148.38809407959886,43.651238,-79.43868,174,yelp,restaurant
962,Good Fork,4.0,397,449.6937281970053,43.651238,-79.43868,174,yelp,restaurant
963,Sakai Bar,4.5,22,366.4663383901399,43.651238,-79.43868,174,yelp,restaurant
964,The Federal,4.0,175,706.2836418763249,43.651238,-79.43868,174,yelp,restaurant
965,The Commoner,4.0,61,753.4840168162292,43.651238,-79.43868,174,yelp,restaurant
966,Milou,4.0,27,889.3805189139935,43.651238,-79.43868,174,yelp,restaurant
967,Antler Kitchen & Bar,4.5,289,671.8700541375913,43.651238,-79.43868,174,yelp,restaurant
968,Pinata Tacos,3.5,6,350.1828120492988,43.651238,-79.43868,174,yelp,restaurant
969,Sugo,4.5,276,827.5600484474804,43.651238,-79.43868,174,yelp,restaurant
970,Takht-e Tavoos,4.5,128,477.8150380813671,43.651238,-79.43868,174,yelp,restaurant
971,Hawk & Chick,4.5,24,753.2971636985706,43.651238,-79.43868,174,yelp,restaurant
972,Ossington Stop,4.0,24,469.7594672605834,43.651238,-79.43868,174,yelp,restaurant
973,Pho Linh,4.0,245,388.5982970629593,43.651238,-79.43868,174,yelp,restaurant
974,Ten,4.5,13,442.41069673935857,43.651238,-79.43868,174,yelp,restaurant
975,Restaurante Recanto Dos Mouros,5.0,1,283.4742868969403,43.651238,-79.43868,174,yelp,restaurant
976,Tapioca,4.5,2,44.7492087149716,43.651238,-79.43868,174,yelp,restaurant
977,Monte Bianco Italian Cuisine,4.5,3,844.4140135160269,43.651238,-79.43868,174,yelp,restaurant
978,Flor Mexicana,4.0,2,363.5844671671049,43.651238,-79.43868,174,yelp,restaurant
979,The Ace,4.0,196,994.8002809978113,43.651238,-79.43868,174,yelp,restaurant
980,Bar Isabel,4.0,469,149.43181542474028,43.6544915,-79.422634,328,yelp,restaurant
981,Milou,4.0,27,705.3689675809981,43.6544915,-79.422634,328,yelp,restaurant
982,La Chingada,4.5,61,566.7506161502348,43.6544915,-79.422634,328,yelp,restaurant
983,Gonzo Izakaya,4.5,22,331.18464673607133,43.6544915,-79.422634,328,yelp,restaurant
984,Hanmoto,4.0,233,542.6372886827146,43.6544915,-79.422634,328,yelp,restaurant
985,Kiss My Pans,4.5,15,797.5681264133981,43.6544915,-79.422634,328,yelp,restaurant
986,Vos Restaurante Argentino,4.0,38,51.06192662513948,43.6544915,-79.422634,328,yelp,restaurant
987,Season Six,4.5,10,684.056278412191,43.6544915,-79.422634,328,yelp,restaurant
988,Giulietta,4.0,137,418.58680646423073,43.6544915,-79.422634,328,yelp,restaurant
989,QueenBee,4.5,9,438.39069172731604,43.6544915,-79.422634,328,yelp,restaurant
990,The Opium Bar,4.5,20,639.2557549045976,43.6544915,-79.422634,328,yelp,restaurant
991,The Federal,4.0,175,807.3329846544307,43.6544915,-79.422634,328,yelp,restaurant
992,Imm Thai Kitchen,4.5,156,535.2266744753241,43.6544915,-79.422634,328,yelp,restaurant
993,Imanishi Japanese Kitchen,4.0,107,620.7639765525546,43.6544915,-79.422634,328,yelp,restaurant
994,Starving Artist,3.5,121,64.62651452340684,43.6544915,-79.422634,328,yelp,restaurant
995,Oroshi Fish Co,4.5,20,395.74646123760857,43.6544915,-79.422634,328,yelp,restaurant
996,Thairoom College,4.5,3,332.49782336454297,43.6544915,-79.422634,328,yelp,restaurant
997,La Banane,4.5,157,631.8109613412637,43.6544915,-79.422634,328,yelp,restaurant
998,Founder,4.0,27,588.2281448092114,43.6544915,-79.422634,328,yelp,restaurant
999,The Shozan Room,4.0,24,745.8472601368323,43.6544915,-79.422634,328,yelp,restaurant
1000,Aztec's Mine,4.0,109,281.5628962368375,43.6543604,-79.4655296,63,yelp,restaurant
1001,Flame Food+Design,4.5,35,849.4622417653144,43.6543604,-79.4655296,63,yelp,restaurant
1002,Bawara,4.5,12,960.8524112388684,43.6543604,-79.4655296,63,yelp,restaurant
1003,Whelan's Gate Gastropub,4.5,41,734.3755043824455,43.6543604,-79.4655296,63,yelp,restaurant
1004,Brasa Peruvian Kitchen,4.5,4,588.7931129456299,43.6543604,-79.4655296,63,yelp,restaurant
1005,Hannah's Cafe and Bakery,3.5,35,220.74044808432922,43.6543604,-79.4655296,63,yelp,restaurant
1006,Vivo Pizza+Pasta,3.0,7,191.5857294338375,43.6543604,-79.4655296,63,yelp,restaurant
1007,Usagi Sushi,0.0,0,281.78850452507106,43.6543604,-79.4655296,63,yelp,restaurant
1008,Annette Food Market,4.0,84,1015.1892637726799,43.6543604,-79.4655296,63,yelp,restaurant
1009,Beach Hill Smokehouse,4.5,9,814.534467852,43.6543604,-79.4655296,63,yelp,restaurant
1010,Nicky's,4.0,1,582.4602329930901,43.6543604,-79.4655296,63,yelp,restaurant
1011,Osaka Sushi Japanese Restaurant,4.0,62,804.9872610379227,43.6543604,-79.4655296,63,yelp,restaurant
1012,Shadi Shawarma,5.0,2,904.4568254252854,43.6543604,-79.4655296,63,yelp,restaurant
1013,Delights of China,3.5,18,809.607049763339,43.6543604,-79.4655296,63,yelp,restaurant
1014,The Merseyside,4.5,26,1088.0622713992009,43.6543604,-79.4655296,63,yelp,restaurant
1015,Sushi Place,3.5,89,509.97459313308724,43.6543604,-79.4655296,63,yelp,restaurant
1016,Bukhara Grill,4.0,74,1005.3737219878177,43.6543604,-79.4655296,63,yelp,restaurant
1017,Reckless Kitchen,0.0,0,118.75260011466733,43.6543604,-79.4655296,63,yelp,restaurant
1018,China Island,4.0,48,960.2274480048479,43.6543604,-79.4655296,63,yelp,restaurant
1019,Queen's Pasta Café,3.5,101,1082.386157052928,43.6543604,-79.4655296,63,yelp,restaurant
1020,Sunnyside Pavilion Cafe,3.0,57,723.524302671808,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1021,Eden Trattoria,3.5,164,1327.7447165184406,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1022,Veloute Bistro & Catering,4.0,36,918.1999464394363,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1023,Gravity Pizza Cafe & Starbucks,4.5,3,1378.427261145953,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1024,Cafe Cocoa Boulangerie,2.5,35,1327.7447165184406,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1025,CB Bottega,0.0,0,767.0151559365587,43.635932000000004,-79.46508299999999,6,yelp,restaurant
1026,Bawara,4.5,12,533.6496960375443,43.654501,-79.460053,83,yelp,restaurant
1027,Whelan's Gate Gastropub,4.5,41,298.99031118608445,43.654501,-79.460053,83,yelp,restaurant
1028,Aztec's Mine,4.0,109,699.15399191611,43.654501,-79.460053,83,yelp,restaurant
1029,Musoshin Ramen,4.0,36,649.4623689129814,43.654501,-79.460053,83,yelp,restaurant
1030,Hannah's Cafe and Bakery,3.5,35,220.73317808210854,43.654501,-79.460053,83,yelp,restaurant
1031,Osaka Sushi Japanese Restaurant,4.0,62,377.18417878066174,43.654501,-79.460053,83,yelp,restaurant
1032,The Commoner,4.0,61,1011.0447890202593,43.654501,-79.460053,83,yelp,restaurant
1033,The Ace,4.0,196,1297.8571090670116,43.654501,-79.460053,83,yelp,restaurant
1034,The Merseyside,4.5,26,704.2211545515088,43.654501,-79.460053,83,yelp,restaurant
1035,China Island,4.0,48,531.8493399553892,43.654501,-79.460053,83,yelp,restaurant
1036,Vivo Pizza+Pasta,3.0,7,251.7523990407968,43.654501,-79.460053,83,yelp,restaurant
1037,Thai Nyyom,4.5,23,1028.9043909163245,43.654501,-79.460053,83,yelp,restaurant
1038,Sushi Place,3.5,89,82.97035386412676,43.654501,-79.460053,83,yelp,restaurant
1039,Lunch Box,3.0,47,48.07704882011492,43.654501,-79.460053,83,yelp,restaurant
1040,Pho T&T Express,2.5,2,280.9727316394023,43.654501,-79.460053,83,yelp,restaurant
1041,Dynamite Sushi,4.5,2,311.23047338217054,43.654501,-79.460053,83,yelp,restaurant
1042,Brasa Peruvian Kitchen,4.5,4,1013.0465403789136,43.654501,-79.460053,83,yelp,restaurant
1043,Mister Yummy,4.0,18,722.7716441595275,43.654501,-79.460053,83,yelp,restaurant
1044,Cafe Tibet Bar & Grill,4.5,22,829.7589362220704,43.654501,-79.460053,83,yelp,restaurant
1045,Annette Food Market,4.0,84,1262.2763932964651,43.654501,-79.460053,83,yelp,restaurant
1046,Veloute Bistro & Catering,4.0,36,675.1361049095349,43.634896000000005,-79.467763,8,yelp,restaurant
1047,Eden Trattoria,3.5,164,1094.4115254235562,43.634896000000005,-79.467763,8,yelp,restaurant
1048,Sunnyside Pavilion Cafe,3.0,57,962.8675348911084,43.634896000000005,-79.467763,8,yelp,restaurant
1049,Gravity Pizza Cafe & Starbucks,4.5,3,1147.5209040903603,43.634896000000005,-79.467763,8,yelp,restaurant
1050,Casa Boho,4.5,2,1196.0792834017202,43.634896000000005,-79.467763,8,yelp,restaurant
1051,Cafe Cocoa Boulangerie,2.5,35,1094.4115254235562,43.634896000000005,-79.467763,8,yelp,restaurant
1052,CB Bottega,0.0,0,608.8520290908037,43.634896000000005,-79.467763,8,yelp,restaurant
1053,BB Cafe,3.0,8,1215.8121602658146,43.634896000000005,-79.467763,8,yelp,restaurant
1054,LOCAL Public Eatery - Liberty Village,4.0,308,1195.1797004607677,43.6314,-79.4304,83,yelp,restaurant
1055,Mildred's Temple Kitchen,4.0,1039,1241.0522855920015,43.6314,-79.4304,83,yelp,restaurant
1056,The Original's Dining Lounge,5.0,5,785.6834211584543,43.6314,-79.4304,83,yelp,restaurant
1057,Toronto Star Food Building,4.0,3,817.4706495515663,43.6314,-79.4304,83,yelp,restaurant
1058,School Restaurant,3.5,644,860.4844813311496,43.6314,-79.4304,83,yelp,restaurant
1059,Acqua Dolce,3.5,13,615.6039675469833,43.6314,-79.4304,83,yelp,restaurant
1060,Caffino Ristorante,4.0,104,951.3512011577452,43.6314,-79.4304,83,yelp,restaurant
1061,The Craft Brasserie & Grille,3.5,179,1177.8203180372686,43.6314,-79.4304,83,yelp,restaurant
1062,Philippine Deli,5.0,1,665.2013326293669,43.6314,-79.4304,83,yelp,restaurant
1063,Burger Drops,4.5,83,1161.4508100930714,43.6314,-79.4304,83,yelp,restaurant
1064,Medieval Times Toronto,4.0,208,485.95513473779437,43.6314,-79.4304,83,yelp,restaurant
1065,Himalayan Kitchen,4.5,149,1200.8562914288877,43.6314,-79.4304,83,yelp,restaurant
1066,Dave's Hot Chicken,3.5,63,1264.087322893794,43.6314,-79.4304,83,yelp,restaurant
1067,Ultramen,3.5,23,1199.7379894128896,43.6314,-79.4304,83,yelp,restaurant
1068,Aloette,4.0,12,1236.7838424714716,43.6314,-79.4304,83,yelp,restaurant
1069,Habibi Shawarma,4.0,22,862.5777558478516,43.6314,-79.4304,83,yelp,restaurant
1070,Merci Mon Ami,4.0,36,1236.7838424714716,43.6314,-79.4304,83,yelp,restaurant
1071,Norling,4.0,72,1190.2090416401443,43.6314,-79.4304,83,yelp,restaurant
1072,Gus Tacos,4.5,16,1331.327308934779,43.6314,-79.4304,83,yelp,restaurant
1073,Naomi,4.0,19,1153.2343099303075,43.6314,-79.4304,83,yelp,restaurant
1074,Islas Filipino BBQ and Bar,4.5,87,275.931592226112,43.636731,-79.44496600000001,82,yelp,restaurant
1075,Afrobeat Kitchen,5.0,4,666.4399369249114,43.636731,-79.44496600000001,82,yelp,restaurant
1076,Roja's Kitchen,5.0,1,225.78307965672983,43.636731,-79.44496600000001,82,yelp,restaurant
1077,Local Kitchen & Winebar,3.5,82,251.2738221309833,43.636731,-79.44496600000001,82,yelp,restaurant
1078,Garleek Kitchen,4.5,52,687.3571341429226,43.636731,-79.44496600000001,82,yelp,restaurant
1079,Himalayan Kitchen,4.5,149,626.9634648741758,43.636731,-79.44496600000001,82,yelp,restaurant
1080,The Original's Dining Lounge,5.0,5,640.3468345963008,43.636731,-79.44496600000001,82,yelp,restaurant
1081,Sake Sushi,5.0,9,338.83790108715596,43.636731,-79.44496600000001,82,yelp,restaurant
1082,Dave's Hot Chicken,3.5,63,487.02928372405614,43.636731,-79.44496600000001,82,yelp,restaurant
1083,South Indian Dosa Mahal,4.0,13,292.2677020185302,43.636731,-79.44496600000001,82,yelp,restaurant
1084,Gus Tacos,4.5,16,357.2292269962995,43.636731,-79.44496600000001,82,yelp,restaurant
1085,Food & Liquor,4.0,21,412.93498983302976,43.636731,-79.44496600000001,82,yelp,restaurant
1086,The Grand Trunk,4.5,3,252.43972272241942,43.636731,-79.44496600000001,82,yelp,restaurant
1087,Clandestino wine bar,4.5,23,444.96205587067067,43.636731,-79.44496600000001,82,yelp,restaurant
1088,Norling,4.0,72,657.3929445416828,43.636731,-79.44496600000001,82,yelp,restaurant
1089,Daol Korean Restaurant,5.0,8,976.2700662135117,43.636731,-79.44496600000001,82,yelp,restaurant
1090,Paddler,4.0,9,264.00435440291767,43.636731,-79.44496600000001,82,yelp,restaurant
